order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount
ORD02540,2025-05-16,CUST1169,PRD433,4,42.3,169.2
ORD02541,2025-08-04,CUST1869,PRD022,4,120.05,480.2
ORD02542,2025-02-03,CUST0084,PRD408,3,82.13,246.4
ORD02543,2024-12-07,CUST0345,PRD025,3,44.88,134.64
ORD02544,2025-04-17,CUST0094,PRD287,1,182.09,182.09
ORD02545,2024-12-30,CUST1540,PRD062,2,196.34,392.68
ORD02546,2025-10-18,CUST1716,PRD260,2,143.18,286.36
ORD02547,2025-10-12,CUST1471,PRD440,4,115.59,462.34
ORD02548,2025-06-24,CUST0463,PRD183,3,32.27,96.81
ORD02549,2025-03-23,CUST1832,PRD413,5,116.32,581.62
ORD02550,2025-04-03,CUST1860,PRD213,3,174.08,522.25
ORD02551,2025-10-08,CUST1544,PRD381,1,73.13,73.13
ORD02552,2025-02-08,CUST0133,PRD045,5,38.5,192.5
ORD02553,2025-02-15,CUST1574,PRD456,1,51.61,51.61
ORD02554,2025-02-24,CUST1872,PRD113,2,34.81,69.63
ORD02555,2025-05-05,CUST0216,PRD267,5,144.32,721.6
ORD02556,2024-12-15,CUST1368,PRD321,3,185.08,555.24
ORD02557,2025-08-29,CUST0699,PRD351,1,160.92,160.92
ORD02558,2025-03-14,CUST1513,PRD040,2,181.85,363.69
ORD02559,2025-01-17,CUST1109,PRD117,4,139.89,559.54
ORD02560,2025-03-19,CUST1201,PRD254,1,39.82,39.82
ORD02561,2025-10-28,CUST1657,PRD121,3,114.46,343.38
ORD02562,2024-12-19,CUST0805,PRD227,4,104.27,417.08
ORD02563,2025-07-23,CUST1793,PRD021,2,60.08,120.16
ORD02564,2025-10-22,CUST0707,PRD344,4,160.55,642.2
ORD02565,2025-10-29,CUST0551,PRD305,5,165.28,826.39
ORD02566,2025-04-20,CUST0019,PRD449,3,180.19,540.57
ORD02567,2025-09-01,CUST1609,PRD403,1,90.24,90.24
ORD02568,2025-05-18,CUST0732,PRD147,3,110.36,331.09
ORD02569,2025-01-29,CUST1374,PRD296,2,173.09,346.18
ORD02570,2025-11-29,CUST1568,PRD288,4,85.54,342.15
ORD02571,2025-01-24,CUST1162,PRD471,4,161.15,644.59
ORD02572,2025-09-04,CUST1137,PRD087,3,30.09,90.27
ORD02573,2025-04-02,CUST1710,PRD029,3,57.6,172.8
ORD02574,2025-03-20,CUST1898,PRD129,1,11.01,11.01
ORD02575,2025-03-14,CUST1146,PRD475,4,193.67,774.68
ORD02576,2025-07-28,CUST1353,PRD323,2,139.46,278.91
ORD02577,2025-05-14,CUST0354,PRD347,2,27.97,55.94
ORD02578,2025-07-19,CUST1766,PRD223,4,85.79,343.16
ORD02579,2025-04-16,CUST1262,PRD378,3,196.91,590.74
ORD02580,2025-05-05,CUST1436,PRD392,1,192.85,192.85
ORD02581,2025-02-01,CUST1436,PRD451,5,79.63,398.16
ORD02582,2025-01-06,CUST0177,PRD193,2,188.72,377.45
ORD02583,2025-02-27,CUST0682,PRD372,4,180.08,720.34
ORD02584,2025-06-16,CUST1082,PRD194,5,72.67,363.36
ORD02585,2025-09-12,CUST1039,PRD253,3,54.66,163.97
ORD02586,2025-05-18,CUST1229,PRD458,3,177.08,531.23
ORD02587,2025-10-29,CUST1958,PRD436,3,103.11,309.32
ORD02588,2025-01-23,CUST1906,PRD077,4,32.0,128.0
ORD02589,2025-08-21,CUST1345,PRD147,2,99.29,198.58
ORD02590,2025-09-08,CUST1167,PRD196,5,192.02,960.09
ORD02591,2025-09-07,CUST1413,PRD412,2,25.75,51.5
ORD02592,2025-07-26,CUST1022,PRD288,4,134.57,538.27
ORD02593,2025-09-30,CUST0464,PRD107,3,35.89,107.67
ORD02594,2025-07-06,CUST0728,PRD356,4,78.74,314.95
ORD02595,2025-01-16,CUST0043,PRD386,3,122.17,366.5
ORD02596,2025-06-11,CUST1711,PRD141,2,184.09,368.19
ORD02597,2025-05-12,CUST1726,PRD069,1,178.99,178.99
ORD02598,2025-05-13,CUST1385,PRD160,4,182.5,730.01
ORD02599,2025-01-01,CUST0250,PRD229,2,153.48,306.96
ORD02600,2025-06-22,CUST1559,PRD189,3,19.99,59.98
ORD02601,2025-10-30,CUST1611,PRD297,5,82.51,412.53
ORD02602,2025-09-22,CUST0155,PRD385,2,89.75,179.49
ORD02603,2025-09-01,CUST1229,PRD329,2,70.66,141.31
ORD02604,2025-05-17,CUST0670,PRD491,1,190.46,190.46
ORD02605,2025-08-27,CUST0068,PRD124,1,132.16,132.16
ORD02606,2025-06-10,CUST1682,PRD009,3,35.44,106.32
ORD02607,2025-11-22,CUST0604,PRD471,1,168.82,168.82
ORD02608,2025-08-02,CUST0154,PRD438,5,78.46,392.28
ORD02609,2025-01-23,CUST1065,PRD081,4,31.96,127.83
ORD02610,2025-06-13,CUST1620,PRD387,3,124.92,374.76
ORD02611,2025-07-05,CUST0491,PRD231,1,185.75,185.75
ORD02612,2024-12-24,CUST0999,PRD398,5,80.1,400.49
ORD02613,2025-10-22,CUST1803,PRD050,4,26.95,107.78
ORD02614,2025-04-29,CUST0483,PRD006,1,66.05,66.05
ORD02615,2025-09-07,CUST1742,PRD088,1,9.54,9.54
ORD02616,2025-07-28,CUST1887,PRD347,3,20.86,62.57
ORD02617,2024-12-18,CUST1703,PRD054,1,142.19,142.19
ORD02618,2025-05-21,CUST0378,PRD129,5,26.48,132.39
ORD02619,2025-06-12,CUST0729,PRD394,4,15.04,60.16
ORD02620,2025-10-02,CUST0487,PRD300,3,160.4,481.19
ORD02621,2024-12-31,CUST1844,PRD146,3,128.94,386.82
ORD02622,2025-05-16,CUST0298,PRD159,2,120.46,240.92
ORD02623,2025-10-11,CUST1499,PRD454,3,52.26,156.79
ORD02624,2025-02-04,CUST0908,PRD475,3,59.1,177.3
ORD02625,2025-06-22,CUST1520,PRD057,1,168.27,168.27
ORD02626,2025-09-26,CUST1366,PRD002,5,188.34,941.7
ORD02627,2025-08-21,CUST1050,PRD493,2,124.29,248.59
ORD02628,2025-09-02,CUST0593,PRD478,2,51.71,103.41
ORD02629,2025-01-29,CUST0378,PRD436,1,114.52,114.52
ORD02630,2025-06-13,CUST1397,PRD377,2,137.65,275.31
ORD02631,2025-06-04,CUST0312,PRD108,1,183.35,183.35
ORD02632,2025-01-10,CUST0717,PRD225,4,193.12,772.48
ORD02633,2025-11-26,CUST1968,PRD445,1,91.07,91.07
ORD02634,2025-06-22,CUST0966,PRD200,5,172.59,862.94
ORD02635,2025-06-04,CUST0506,PRD138,3,198.32,594.96
ORD02636,2025-10-07,CUST0536,PRD214,3,155.66,466.97
ORD02637,2025-04-18,CUST1721,PRD437,2,120.66,241.32
ORD02638,2025-10-03,CUST1944,PRD131,1,56.34,56.34
ORD02639,2025-07-24,CUST1528,PRD331,1,44.75,44.75
ORD02640,2025-04-22,CUST1017,PRD279,3,17.47,52.41
ORD02641,2025-04-10,CUST0260,PRD107,3,34.53,103.6
ORD02642,2025-05-15,CUST1158,PRD487,5,123.79,618.94
ORD02643,2025-04-19,CUST0879,PRD349,4,111.52,446.09
ORD02644,2024-12-15,CUST0511,PRD148,5,197.3,986.49
ORD02645,2025-06-25,CUST0018,PRD372,2,159.4,318.8
ORD02646,2025-05-13,CUST1796,PRD031,3,46.94,140.81
ORD02647,2025-04-23,CUST1152,PRD226,1,130.19,130.19
ORD02648,2025-04-26,CUST1369,PRD155,2,107.71,215.41
ORD02649,2025-06-02,CUST0096,PRD079,3,35.42,106.27
ORD02650,2025-11-01,CUST0253,PRD117,1,170.33,170.33
ORD02651,2025-11-26,CUST0409,PRD086,1,73.83,73.83
ORD02652,2025-01-24,CUST0938,PRD453,5,92.51,462.56
ORD02653,2025-01-16,CUST0211,PRD478,2,20.29,40.58
ORD02654,2025-10-15,CUST1925,PRD460,2,132.36,264.73
ORD02655,2024-12-04,CUST1538,PRD212,5,29.35,146.74
ORD02656,2025-06-03,CUST0040,PRD383,4,182.74,730.94
ORD02657,2025-04-11,CUST1853,PRD354,1,139.53,139.53
ORD02658,2025-01-30,CUST1969,PRD393,5,50.74,253.69
ORD02659,2025-06-29,CUST1334,PRD096,4,90.05,360.19
ORD02660,2025-05-25,CUST1921,PRD455,2,59.9,119.8
ORD02661,2025-06-02,CUST0847,PRD445,3,173.49,520.48
ORD02662,2025-01-27,CUST1989,PRD415,1,86.79,86.79
ORD02663,2025-06-29,CUST0155,PRD127,1,76.83,76.83
ORD02664,2024-12-07,CUST1863,PRD266,4,146.26,585.02
ORD02665,2025-08-19,CUST1738,PRD401,5,151.57,757.84
ORD02666,2025-02-19,CUST0104,PRD369,5,178.62,893.12
ORD02667,2025-09-18,CUST1988,PRD132,4,154.01,616.06
ORD02668,2025-01-18,CUST1463,PRD343,4,131.79,527.17
ORD02669,2025-07-16,CUST1652,PRD338,5,183.26,916.3
ORD02670,2025-04-28,CUST1438,PRD019,2,139.66,279.32
ORD02671,2025-05-20,CUST0599,PRD132,5,141.46,707.32
ORD02672,2024-12-24,CUST1907,PRD036,5,171.01,855.04
ORD02673,2025-08-23,CUST0058,PRD337,5,160.05,800.26
ORD02674,2025-01-14,CUST0438,PRD187,5,198.24,991.19
ORD02675,2025-04-18,CUST0272,PRD305,1,46.27,46.27
ORD02676,2025-04-29,CUST1657,PRD149,1,64.58,64.58
ORD02677,2025-10-25,CUST0390,PRD109,1,134.4,134.4
ORD02678,2025-06-09,CUST1602,PRD093,1,43.75,43.75
ORD02679,2025-05-01,CUST1677,PRD442,1,112.97,112.97
ORD02680,2024-12-07,CUST0787,PRD099,2,51.71,103.42
ORD02681,2025-01-06,CUST1019,PRD403,3,147.82,443.46
ORD02682,2025-04-26,CUST0018,PRD329,4,40.28,161.13
ORD02683,2025-11-21,CUST1155,PRD470,4,66.74,266.98
ORD02684,2025-10-16,CUST1898,PRD337,5,141.18,705.92
ORD02685,2025-08-28,CUST0876,PRD443,4,123.03,492.14
ORD02686,2025-03-26,CUST0729,PRD015,3,32.87,98.62
ORD02687,2024-12-20,CUST1371,PRD156,3,95.57,286.72
ORD02688,2025-03-07,CUST1492,PRD350,5,19.21,96.05
ORD02689,2024-12-22,CUST1087,PRD344,4,82.02,328.08
ORD02690,2025-05-01,CUST1554,PRD063,4,165.19,660.78
ORD02691,2025-05-18,CUST0670,PRD483,2,27.36,54.72
ORD02692,2025-05-09,CUST1386,PRD465,5,139.67,698.34
ORD02693,2025-07-09,CUST1947,PRD273,2,59.47,118.93
ORD02694,2025-06-20,CUST1518,PRD119,3,142.31,426.92
ORD02695,2025-03-20,CUST0194,PRD453,1,138.93,138.93
ORD02696,2025-01-03,CUST1273,PRD257,3,74.54,223.63
ORD02697,2025-09-20,CUST0627,PRD468,4,49.88,199.52
ORD02698,2025-05-16,CUST1092,PRD500,5,183.96,919.82
ORD02699,2025-09-06,CUST0809,PRD157,1,133.78,133.78
ORD02700,2025-09-25,CUST0501,PRD185,3,154.51,463.52
ORD02701,2025-05-28,CUST0187,PRD308,5,56.57,282.86
ORD02702,2024-12-07,CUST0541,PRD336,2,148.72,297.44
ORD02703,2025-10-13,CUST0994,PRD282,2,174.75,349.51
ORD02704,2025-06-25,CUST1041,PRD436,2,59.28,118.56
ORD02705,2025-02-27,CUST0468,PRD245,1,106.68,106.68
ORD02706,2025-06-08,CUST1405,PRD346,3,158.49,475.47
ORD02707,2025-10-07,CUST1876,PRD159,4,115.29,461.16
ORD02708,2025-05-04,CUST1064,PRD018,4,107.74,430.95
ORD02709,2024-12-05,CUST1979,PRD273,5,125.83,629.15
ORD02710,2025-09-18,CUST0970,PRD475,4,156.53,626.13
ORD02711,2025-05-14,CUST0752,PRD245,2,183.98,367.97
ORD02712,2025-09-16,CUST0177,PRD372,3,31.12,93.36
ORD02713,2025-02-02,CUST0360,PRD088,4,48.33,193.31
ORD02714,2024-12-06,CUST1662,PRD048,2,162.73,325.45
ORD02715,2025-06-03,CUST0712,PRD492,5,58.46,292.29
ORD02716,2024-12-08,CUST1853,PRD047,3,92.19,276.56
ORD02717,2025-03-04,CUST1939,PRD456,4,24.33,97.33
ORD02718,2025-04-20,CUST0402,PRD262,3,94.05,282.14
ORD02719,2025-01-10,CUST1916,PRD465,1,67.83,67.83
ORD02720,2025-10-01,CUST1108,PRD499,4,90.52,362.09
ORD02721,2025-03-17,CUST0723,PRD241,1,188.09,188.09
ORD02722,2024-12-09,CUST1789,PRD082,5,109.01,545.05
ORD02723,2025-01-12,CUST0594,PRD041,1,196.01,196.01
ORD02724,2025-07-11,CUST0928,PRD049,2,109.77,219.53
ORD02725,2025-03-19,CUST1565,PRD149,2,89.92,179.84
ORD02726,2025-04-20,CUST0766,PRD283,5,138.25,691.23
ORD02727,2025-01-12,CUST0724,PRD280,4,151.68,606.7
ORD02728,2025-10-15,CUST0290,PRD039,2,113.16,226.31
ORD02729,2025-01-22,CUST0512,PRD298,5,49.66,248.28
ORD02730,2025-12-02,CUST0780,PRD156,3,144.61,433.82
ORD02731,2025-07-02,CUST1410,PRD411,3,7.01,21.02
ORD02732,2025-03-26,CUST0717,PRD341,5,168.15,840.77
ORD02733,2025-04-27,CUST0411,PRD362,5,193.11,965.53
ORD02734,2025-06-28,CUST1659,PRD350,1,17.92,17.92
ORD02735,2025-01-19,CUST1122,PRD262,1,139.15,139.15
ORD02736,2025-03-05,CUST0752,PRD204,5,62.52,312.6
ORD02737,2025-03-23,CUST1761,PRD209,4,39.75,159.0
ORD02738,2025-09-04,CUST1534,PRD273,2,144.33,288.67
ORD02739,2025-04-03,CUST1805,PRD477,3,161.91,485.72
ORD02740,2025-08-30,CUST0091,PRD081,2,108.3,216.6
ORD02741,2025-10-02,CUST1281,PRD206,1,145.5,145.5
ORD02742,2025-08-18,CUST1418,PRD446,3,63.24,189.73
ORD02743,2024-12-12,CUST1973,PRD301,5,14.22,71.1
ORD02744,2025-08-27,CUST1077,PRD106,1,57.24,57.24
ORD02745,2025-08-02,CUST1568,PRD118,3,173.71,521.12
ORD02746,2025-05-03,CUST1176,PRD391,1,73.97,73.97
ORD02747,2025-07-19,CUST1668,PRD423,1,150.66,150.66
ORD02748,2025-02-09,CUST0442,PRD237,4,127.94,511.74
ORD02749,2025-04-16,CUST0520,PRD034,2,178.38,356.75
ORD02750,2025-07-14,CUST0297,PRD209,4,87.34,349.38
ORD02751,2025-02-15,CUST1367,PRD348,2,32.49,64.98
ORD02752,2025-10-18,CUST0407,PRD015,1,60.72,60.72
ORD02753,2025-02-20,CUST0035,PRD451,2,9.81,19.62
ORD02754,2025-08-21,CUST1379,PRD479,3,124.69,374.06
ORD02755,2025-09-15,CUST1545,PRD356,1,80.81,80.81
ORD02756,2025-09-24,CUST1735,PRD430,5,113.06,565.28
ORD02757,2025-03-06,CUST1213,PRD333,1,89.72,89.72
ORD02758,2025-03-11,CUST0635,PRD405,5,101.96,509.79
ORD02759,2025-03-06,CUST0900,PRD047,1,85.33,85.33
ORD02760,2025-09-02,CUST0391,PRD349,2,161.67,323.34
ORD02761,2025-01-03,CUST1023,PRD169,2,92.0,184.0
ORD02762,2025-02-12,CUST1721,PRD140,4,197.16,788.62
ORD02763,2025-02-19,CUST0132,PRD251,2,127.17,254.34
ORD02764,2025-09-05,CUST0808,PRD109,3,174.41,523.24
ORD02765,2025-06-15,CUST1243,PRD448,1,172.25,172.25
ORD02766,2025-03-18,CUST0358,PRD268,5,49.6,248.0
ORD02767,2025-05-30,CUST1781,PRD351,2,134.1,268.19
ORD02768,2025-11-20,CUST1720,PRD384,5,19.4,96.99
ORD02769,2025-06-06,CUST0608,PRD023,4,50.97,203.87
ORD02770,2025-04-09,CUST0623,PRD172,5,164.44,822.2
ORD02771,2025-10-21,CUST1426,PRD117,5,96.21,481.05
ORD02772,2025-07-27,CUST1441,PRD455,4,48.96,195.84
ORD02773,2025-02-09,CUST1883,PRD234,4,156.59,626.38
ORD02774,2025-10-30,CUST0308,PRD198,1,34.71,34.71
ORD02775,2025-01-17,CUST0526,PRD388,2,146.08,292.16
ORD02776,2024-12-17,CUST0095,PRD084,5,163.69,818.46
ORD02777,2025-10-02,CUST1336,PRD097,1,187.27,187.27
ORD02778,2025-05-13,CUST1487,PRD415,3,117.48,352.45
ORD02779,2025-04-28,CUST0562,PRD393,5,35.24,176.18
ORD02780,2025-02-12,CUST0033,PRD498,3,12.42,37.27
ORD02781,2025-01-30,CUST0967,PRD081,3,71.79,215.37
ORD02782,2025-06-28,CUST0697,PRD379,4,27.23,108.93
ORD02783,2025-06-27,CUST0807,PRD106,2,199.07,398.14
ORD02784,2025-06-05,CUST0348,PRD071,3,180.92,542.75
ORD02785,2025-09-22,CUST1730,PRD169,4,75.51,302.04
ORD02786,2025-05-29,CUST0306,PRD054,2,194.26,388.52
ORD02787,2025-10-28,CUST1570,PRD119,2,102.53,205.06
ORD02788,2025-01-26,CUST1259,PRD209,5,86.85,434.23
ORD02789,2025-06-20,CUST0548,PRD152,3,60.89,182.67
ORD02790,2025-04-11,CUST1935,PRD420,3,95.64,286.92
ORD02791,2025-03-11,CUST0251,PRD102,5,191.16,955.78
ORD02792,2025-02-13,CUST0828,PRD421,1,25.21,25.21
ORD02793,2025-01-03,CUST0994,PRD399,3,19.82,59.45
ORD02794,2024-12-22,CUST1471,PRD157,2,76.57,153.15
ORD02795,2025-05-01,CUST0803,PRD449,5,84.61,423.04
ORD02796,2025-10-05,CUST0287,PRD290,3,179.75,539.25
ORD02797,2025-03-05,CUST0237,PRD101,5,23.02,115.08
ORD02798,2025-07-17,CUST0371,PRD174,5,168.27,841.36
ORD02799,2025-03-30,CUST0952,PRD461,4,102.2,408.79
ORD02800,2025-03-07,CUST0534,PRD316,2,101.85,203.71
ORD02801,2025-01-30,CUST0397,PRD418,3,102.98,308.95
ORD02802,2025-08-01,CUST1310,PRD102,3,80.64,241.92
ORD02803,2025-05-05,CUST1744,PRD203,1,40.49,40.49
ORD02804,2025-07-23,CUST0114,PRD407,1,32.58,32.58
ORD02805,2024-12-18,CUST0333,PRD025,3,190.99,572.96
ORD02806,2025-05-27,CUST0801,PRD467,5,106.97,534.87
ORD02807,2025-10-17,CUST1722,PRD402,1,122.3,122.3
ORD02808,2024-12-12,CUST0581,PRD408,3,181.76,545.27
ORD02809,2025-09-29,CUST1037,PRD022,3,136.64,409.91
ORD02810,2025-11-09,CUST0417,PRD156,2,50.68,101.36
ORD02811,2025-11-07,CUST0807,PRD433,1,91.22,91.22
ORD02812,2025-03-30,CUST0983,PRD444,4,64.29,257.17
ORD02813,2025-09-03,CUST1785,PRD080,1,125.63,125.63
ORD02814,2025-04-22,CUST1777,PRD144,4,23.39,93.56
ORD02815,2025-04-19,CUST0742,PRD052,2,32.78,65.56
ORD02816,2025-02-27,CUST1727,PRD393,5,74.51,372.57
ORD02817,2025-10-30,CUST1011,PRD200,3,188.43,565.28
ORD02818,2025-10-04,CUST1164,PRD239,1,109.4,109.4
ORD02819,2025-11-02,CUST0179,PRD463,3,113.17,339.52
ORD02820,2024-12-20,CUST1012,PRD142,3,119.52,358.56
ORD02821,2025-08-17,CUST1111,PRD498,2,146.53,293.06
ORD02822,2025-02-08,CUST1575,PRD482,1,143.57,143.57
ORD02823,2025-09-02,CUST0442,PRD330,5,32.6,162.98
ORD02824,2025-11-16,CUST1592,PRD407,1,50.94,50.94
ORD02825,2025-05-13,CUST0750,PRD203,5,182.11,910.53
ORD02826,2025-09-03,CUST0798,PRD120,5,26.09,130.46
ORD02827,2025-05-14,CUST0378,PRD243,2,198.76,397.52
ORD02828,2025-04-20,CUST1262,PRD207,1,78.48,78.48
ORD02829,2025-05-16,CUST1542,PRD325,3,82.86,248.59
ORD02830,2025-04-22,CUST1938,PRD247,1,167.95,167.95
ORD02831,2025-03-05,CUST1217,PRD403,1,187.34,187.34
ORD02832,2025-02-27,CUST1296,PRD436,5,66.77,333.86
ORD02833,2024-12-12,CUST1165,PRD231,5,186.81,934.07
ORD02834,2024-12-17,CUST0507,PRD445,3,142.16,426.48
ORD02835,2025-10-04,CUST0255,PRD306,1,10.82,10.82
ORD02836,2024-12-10,CUST0326,PRD271,3,162.27,486.8
ORD02837,2025-10-26,CUST1875,PRD484,5,199.3,996.5
ORD02838,2025-06-16,CUST1794,PRD364,2,111.64,223.28
ORD02839,2025-09-21,CUST0452,PRD288,4,89.65,358.6
ORD02840,2025-03-20,CUST0794,PRD047,5,5.07,25.33
ORD02841,2025-11-23,CUST1840,PRD380,3,88.11,264.32
ORD02842,2025-03-01,CUST0136,PRD453,5,106.75,533.76
ORD02843,2025-09-16,CUST0001,PRD275,4,99.07,396.28
ORD02844,2025-09-22,CUST1053,PRD220,5,185.57,927.86
ORD02845,2024-12-22,CUST1303,PRD058,1,147.77,147.77
ORD02846,2025-04-18,CUST0657,PRD089,1,57.76,57.76
ORD02847,2024-12-10,CUST1857,PRD415,3,153.62,460.87
ORD02848,2025-08-23,CUST1885,PRD381,5,130.76,653.79
ORD02849,2025-03-07,CUST1354,PRD036,4,156.06,624.26
ORD02850,2024-12-02,CUST0126,PRD229,2,194.17,388.34
ORD02851,2025-11-09,CUST0913,PRD337,2,82.32,164.65
ORD02852,2025-02-16,CUST0643,PRD210,5,179.68,898.41
ORD02853,2025-03-11,CUST0065,PRD091,2,101.16,202.32
ORD02854,2025-02-07,CUST0785,PRD335,2,123.06,246.13
ORD02855,2024-12-09,CUST0969,PRD448,1,28.11,28.11
ORD02856,2025-06-13,CUST0799,PRD196,2,176.2,352.39
ORD02857,2025-02-13,CUST1886,PRD058,4,147.95,591.8
ORD02858,2025-11-19,CUST0440,PRD219,5,111.96,559.8
ORD02859,2025-03-02,CUST0844,PRD232,5,13.15,65.77
ORD02860,2025-10-30,CUST0988,PRD447,5,84.95,424.75
ORD02861,2025-01-27,CUST1204,PRD384,3,18.02,54.05
ORD02862,2025-01-17,CUST0810,PRD436,4,64.34,257.38
ORD02863,2025-04-26,CUST0208,PRD104,5,179.16,895.82
ORD02864,2025-07-03,CUST1967,PRD492,3,24.54,73.62
ORD02865,2025-09-19,CUST1346,PRD264,5,161.77,808.84
ORD02866,2025-05-10,CUST1754,PRD084,2,180.73,361.47
ORD02867,2025-03-23,CUST0480,PRD054,4,129.78,519.12
ORD02868,2025-03-31,CUST0738,PRD448,2,85.72,171.44
ORD02869,2025-03-02,CUST1244,PRD464,2,70.69,141.37
ORD02870,2025-06-12,CUST1743,PRD279,3,32.64,97.93
ORD02871,2025-04-01,CUST1283,PRD347,1,90.62,90.62
ORD02872,2025-02-17,CUST0395,PRD211,2,56.05,112.1
ORD02873,2025-09-02,CUST0430,PRD185,1,42.47,42.47
ORD02874,2025-03-21,CUST1808,PRD385,1,47.36,47.36
ORD02875,2025-04-26,CUST1134,PRD029,5,132.59,662.93
ORD02876,2025-07-09,CUST0338,PRD335,2,179.58,359.16
ORD02877,2024-12-07,CUST1626,PRD090,2,48.48,96.96
ORD02878,2025-05-29,CUST1226,PRD139,5,45.39,226.93
ORD02879,2024-12-15,CUST1309,PRD167,2,47.47,94.93
ORD02880,2025-11-19,CUST0377,PRD153,1,68.45,68.45
ORD02881,2025-03-30,CUST1005,PRD238,2,110.38,220.75
ORD02882,2025-07-09,CUST0949,PRD438,5,22.9,114.5
ORD02883,2025-03-29,CUST0392,PRD230,2,99.18,198.35
ORD02884,2025-11-26,CUST1697,PRD246,2,21.42,42.85
ORD02885,2025-06-16,CUST0608,PRD027,3,106.03,318.08
ORD02886,2025-11-18,CUST1682,PRD392,1,18.93,18.93
ORD02887,2025-11-30,CUST0287,PRD086,4,53.61,214.44
ORD02888,2025-08-16,CUST1158,PRD417,2,97.2,194.4
ORD02889,2025-06-14,CUST1660,PRD046,2,93.08,186.16
ORD02890,2025-10-06,CUST1191,PRD096,2,124.82,249.64
ORD02891,2025-11-08,CUST1470,PRD309,3,32.03,96.08
ORD02892,2025-11-23,CUST1898,PRD342,4,191.75,767.0
ORD02893,2025-08-01,CUST0478,PRD252,3,53.68,161.04
ORD02894,2024-12-03,CUST0086,PRD273,1,143.0,143.0
ORD02895,2025-01-31,CUST0434,PRD283,1,47.03,47.03
ORD02896,2025-06-03,CUST0402,PRD319,5,92.93,464.65
ORD02897,2025-10-12,CUST1231,PRD335,4,177.58,710.3
ORD02898,2024-12-02,CUST0189,PRD216,4,172.51,690.05
ORD02899,2025-10-19,CUST1222,PRD162,1,77.91,77.91
ORD02900,2025-06-01,CUST1890,PRD139,3,173.97,521.9
ORD02901,2025-08-19,CUST0097,PRD036,3,31.47,94.41
ORD02902,2024-12-09,CUST0161,PRD269,3,14.13,42.39
ORD02903,2025-07-13,CUST0715,PRD498,5,153.18,765.91
ORD02904,2025-07-15,CUST1236,PRD217,5,150.04,750.21
ORD02905,2025-09-23,CUST0536,PRD492,4,112.6,450.39
ORD02906,2025-11-06,CUST1817,PRD451,4,159.02,636.07
ORD02907,2025-06-05,CUST0011,PRD329,4,118.25,473.0
ORD02908,2025-05-23,CUST1150,PRD401,4,94.22,376.86
ORD02909,2025-06-03,CUST1815,PRD138,4,62.47,249.88
ORD02910,2025-01-28,CUST1159,PRD241,2,102.14,204.27
ORD02911,2025-03-19,CUST1367,PRD001,3,56.16,168.48
ORD02912,2025-10-06,CUST1993,PRD285,1,24.54,24.54
ORD02913,2025-06-06,CUST1866,PRD428,3,50.28,150.84
ORD02914,2025-09-19,CUST0271,PRD081,2,82.07,164.14
ORD02915,2025-08-19,CUST0650,PRD272,2,144.6,289.2
ORD02916,2024-12-26,CUST1150,PRD059,5,73.1,365.48
ORD02917,2025-03-13,CUST0532,PRD092,5,177.62,888.12
ORD02918,2025-07-11,CUST1122,PRD478,4,57.74,230.96
ORD02919,2025-04-26,CUST0474,PRD247,2,109.13,218.26
ORD02920,2025-02-07,CUST1614,PRD463,3,131.45,394.34
ORD02921,2025-11-23,CUST1524,PRD222,2,29.97,59.94
ORD02922,2025-08-29,CUST0865,PRD108,4,117.64,470.56
ORD02923,2025-02-28,CUST1142,PRD133,4,42.96,171.85
ORD02924,2025-08-13,CUST1135,PRD248,2,196.01,392.01
ORD02925,2025-04-10,CUST1412,PRD343,5,126.5,632.5
ORD02926,2025-01-02,CUST1816,PRD289,1,60.14,60.14
ORD02927,2025-11-17,CUST0587,PRD273,2,54.35,108.69
ORD02928,2025-06-14,CUST1293,PRD388,4,77.39,309.55
ORD02929,2025-05-28,CUST0182,PRD281,2,180.83,361.66
ORD02930,2025-04-21,CUST0232,PRD419,4,144.72,578.88
ORD02931,2025-05-18,CUST0308,PRD417,3,25.25,75.75
ORD02932,2024-12-30,CUST1938,PRD408,1,26.0,26.0
ORD02933,2025-11-24,CUST0506,PRD235,1,126.1,126.1
ORD02934,2025-08-16,CUST1846,PRD363,3,138.48,415.44
ORD02935,2025-07-08,CUST1148,PRD402,4,198.89,795.57
ORD02936,2025-08-06,CUST1000,PRD429,3,83.28,249.84
ORD02937,2025-04-09,CUST0957,PRD133,1,60.95,60.95
ORD02938,2025-03-12,CUST1042,PRD150,1,83.29,83.29
ORD02939,2024-12-28,CUST1818,PRD474,5,31.7,158.52
ORD02940,2025-06-11,CUST1372,PRD330,2,63.1,126.2
ORD02941,2025-06-17,CUST0717,PRD481,5,144.06,720.32
ORD02942,2025-09-26,CUST0335,PRD432,2,42.95,85.91
ORD02943,2025-03-03,CUST0938,PRD396,3,101.11,303.33
ORD02944,2025-10-07,CUST1160,PRD348,1,188.88,188.88
ORD02945,2025-03-17,CUST0832,PRD010,5,193.3,966.51
ORD02946,2025-05-12,CUST1435,PRD209,4,196.59,786.34
ORD02947,2025-09-17,CUST1909,PRD371,3,65.85,197.54
ORD02948,2025-08-11,CUST1924,PRD223,2,145.41,290.83
ORD02949,2025-10-17,CUST0509,PRD254,5,25.42,127.11
